id,bid,user_id,用户昵称,微博正文,话题,转发数,评论数,点赞数,发布时间,发布工具
5289181584560515,QBq1gj8oH,7743849824,一定有办法的123,#人形机器人半马#人形机器人半程马拉松赛事持续引爆全网热议，21.0975公里的真实户外赛道，成为检验全球双足机器人综合实力的终极试炼场。赛道涵盖坡道、碎石路面、连续弯道、光影变化等复杂环境，全方位考验机器人的步态控制、自主避障、续航能力、重心调节以及故障自愈能力。相较于以往实验室内的短距离测试，野外长距离奔跑对关节耐久、散热系统、智能决策都提出极高要求。参赛机型全程脱离人工遥控，依靠自身传感器独立规划路线，摔倒后自主起身调整姿态继续前行。这场科技与体育的跨界盛宴，不仅刷新行业运动纪录，更以赛促研，为通用人形机器人积累大量实战数据，加速未来智能生活落地。#一分钟精选视频扶持计划##微博二创视频创作季#L一定有办法的123的微博视频," 人形机器人半马 , 一分钟精选视频扶持计划,微博二创视频创作季",0,0,0,2026-04-18 22:30,微博视频号
5289181422035289,QBq108xtf,7743849824,一定有办法的123,#人形机器人半马#人形机器人挑战21.0975公里半程马拉松，早已不再是科幻电影里的桥段，而是全球科创圈关注度拉满的硬核赛事。户外真实赛道包含坡道、弯道、路面起伏、光线变化等多重复杂环境，对机器人的步态控制、实时避障、续航散热、自主导航都是极致考验。不同于室内平稳测试，野外长距离奔跑极易出现失衡摔倒、动力衰减等问题。参赛机型不断优化关节扭矩与平衡算法，全程依靠自身感知系统规划路线，无需人工实时操控。这场跨越机械、AI与体育的极限挑战，不仅刷新双足机器人长距离运动纪录，更推动通用人形机器人核心技术迭代，为未来家用服务、工业巡检、应急救援等场景积累珍贵实地数据，科技追风，步履从未停歇。#一分钟精选视频扶持计划##微博二创视频创作季#L一定有办法的123的微博视频," 人形机器人半马 , 一分钟精选视频扶持计划,微博二创视频创作季",0,0,0,2026-04-18 22:29,微博视频号
5289181331063001,QBq0R4sxb,7743849824,一定有办法的123,#人形机器人半马#随着本届人形机器人半马赛事火热开赛，大众真切感受到通用人工智能发展的惊人速度。以往机器人仅能完成短距离行走、简单动作演示，如今已经可以独立跑完完整半马赛程。高灵敏视觉感知、惯性导航系统实时捕捉路况，一体化伺服关节保障步态稳定，电池续航与散热技术不断突破瓶颈。选手们在赛道上从容过弯、调整重心、持续前行，即便意外摔倒也能自主起身重启。以赛促研是本次赛事的核心意义，各大科创团队在真实复杂环境中打磨算法短板，补齐硬件缺陷，一步步拉近人形机器人走进日常生活的距离，让未来科技不再遥远。#一分钟精选视频扶持计划##微博二创视频创作季#L一定有办法的123的微博视频," 人形机器人半马 , 一分钟精选视频扶持计划,微博二创视频创作季",0,0,0,2026-04-18 22:29,微博视频号
5289181296204599,QBq0Nq26b,7743849824,一定有办法的123,#人形机器人半马#长距离耐力挑战，是人形机器人最难攻克的关卡之一，本次半马赛事直接将测试标准拉至户外极限。21公里真实开放式赛道，无预设固定路线，环境变量复杂多变，对机身平衡算法、动力系统、智能决策模块提出严苛要求。参赛机器人依靠多传感器融合感知，自主规划最优路线，动态躲避障碍物，稳定维持奔跑节奏。相较于往届机型，新一代产品轻量化做得更好，关节响应更快，续航冗余更充足，摔倒自主恢复成功率显著提高。这场科技马拉松，直观展现国产人形机器人研发成果，打破大众对机器人的固有认知，加速智能机器人产业化落地进程。#一分钟精选视频扶持计划##微博二创视频创作季#L一定有办法的123的微博视频," 人形机器人半马 , 一分钟精选视频扶持计划,微博二创视频创作季",0,0,0,2026-04-18 22:29,微博视频号
5289181150713429,QBq0z2ZAV,2649776757,人在房在,#人形机器人半马#当马拉松遇上人工智能，科幻照进现实，人形机器人半马成为年度科技标志性事件。不同于遥控操控，本届赛事重点考核全自主奔跑能力，机器人脱离人工辅助独立完赛，意义重大。研发团队针对长距离运动优化重心控制算法，升级高续航电池与高效散热结构，大幅降低摔倒概率。户外复杂路况全方位打磨硬件与软件系统，用极限挑战检验技术成色。随着一次次赛事突破，人形机器人距离走入家庭、服务社会越来越近，未来智能生活的蓝图，正随着机械脚步一步步清晰铺展。#一分钟精选视频扶持计划##微博二创视频创作季#L人在房在的微博视频," 人形机器人半马 , 一分钟精选视频扶持计划,微博二创视频创作季",0,0,0,2026-04-18 22:28,微博视频号
5288817608884589,QBgycBhhP,7785530213,_残墓_,我回到我慢慢短生中最熟悉的老家这里貌似有人在等我：我爸喊我干农活，我叔准备运一些小电车，我和家里争吵，我在大户人家吃席，和一个电工干活，一些没见过的生活……叔叔先和我走农村返回城镇时又遇到故障机器人，两发超光没救下来其他的故障机器人，迫不得已也只能继续前行，我心欲逃争吵，快于叔叔，两人走散路上有一个小镇，现实里没有任何特殊，梦里心之所化，时间变慢，一直逛店铺，放慢脚步在一家螺蛳粉前，我经常去，经常吃，一些奇奇怪怪的大优惠网络活动来迟没赶上，没有气馁，我没有饿，继续往前走遇到刘睿睿，我非常高兴，非常兴奋，我说我们去店铺里吃点东西然后聊聊天吧，他同意了（因为他也在等人），我坐下，眼光看了一眼她，没有变化，拿着吃的坐下，我想和她倾诉，她说你可以换个地方坐吗？正巧她的好朋友到店前，我看了一下现在情况，我坐到长桌对面，不知她朋友何事，跑过马路进一个超市里，随后睿睿跟匆匆出去，我没有阻拦找到纸笔留下一些无疾之言，倾诉变成奢望纸上几句，大雨浸湿，车辆更快了，两个个神似叔叔身影车驶过，我留下纸信，鲁莽跟上车流，一个踉跄没找到的钥匙和手机从脑子摔倒地上，也摔出梦境梦到刘睿睿，我应该能分清梦境，这次没有，我喜欢这个梦，他告诉我我现在需要什么现在又剩下现实了,,0,1,0,2026-04-17 22:24,荣耀X50i
5288813796790807,QBgs3suB9,1434829367,Alba要不你随便管管呗,机器人应该分不清左右吧我都快笑死了，摔倒了是不是还会心疼呀，哎呦呦呦呦呦呦呦，都是钱的味道呀。,,0,0,0,2026-04-17 22:08,iPhone 17 Pro Max
5288787397837177,QBfLtwSO5,3844579657,张迷,机器人马拉松大型整活现场：摔倒、罢工、无头狂奔，主打一个喜剧效果拉满😂L张迷的微博视频,,0,0,0,2026-04-17 20:23,iPhone客户端
5288746060874042,QBeGO3Fns,1900703171,端木彰zzZ,"人形机器人跑半马，更像是一场“公开处刑”：摔倒、断电、迷路、卡顿，所有技术短板都暴露在阳光下，毫无遮掩……O2026人形机器人半马开跑!三大致命考验,榨干人形机器人最后一滴性能",,0,1,0,2026-04-17 17:39,科技超话
5288734502161928,QBeoa94pO,2816167560,重庆广电第1眼,【科冀说科技|机器人跑马拉松中国具身智能的摸底考试】#中国机器人半马跑得比人还快了##中国机器人百米冲刺逼近博尔特#万众瞩目的机器人半程马拉松比赛又要开始了！听说，今年机器人半马跑得比人还快了。前几天的北京街头上演了一场深夜竞速，70余支参赛队伍的机器人参加全流程全要素测试，仅仅五十四分钟，第一台机器人就已经冲线了。这是什么水平？也就是在上周末，21岁的王文杰刷新中国男子半马纪录，时间是1小时01分15秒。如果说去年的人形机器人还在“学习跑步”，与人类跑者还有差距，那么今年，这些备战了一年的机器人，续航更长、步态更顺、算法更稳，已经“学会跑步”，而且很有可能比人类率先冲线！人类为什么热衷于让机器人“学会跑步”？就在上个月，宇树科技创始人王兴兴曾在亚布力论坛上表示，今年年中，中国人形机器人百米冲刺将突破10秒大关，超越博尔特9.58秒的成绩。高速奔跑并非单纯炫技，而是对机器人动态平衡、关节驱动、实时控制等底层技术的极限测试，验证其在复杂环境中的机动性与稳定性，为实际应用铺路。有专家说，人形机器人要进入真实场景，必须先解决“走得稳、跑得快、不摔倒”的问题。速度不断突破背后，是人形机器人向商业化落地不断迈向。L重庆广电第1眼的微博视频,"中国机器人半马跑得比人还快了,中国机器人百米冲刺逼近博尔特",0,0,1,2026-04-17 16:53,微博视频号
5288653683167213,QBchOdhW5,3961933767,脑洞科技妹,中国人形机器人在赛道上跑起来的画面，把一群老外看得心里发紧，直呼不可思议！你觉得机器人以后能做什么#广州老外被5足机器狗惊呆了#L脑洞科技妹的微博视频,广州老外被5足机器狗惊呆了,78,84,91,2026-04-17 11:32,微博视频号
5288584254850391,QBatPklO7,5698275945,龙壹竹,生活碎碎念1.就在昨天龙哥生日的时候，刚好我们单位给我发了我的生日蛋糕卡，同为4月过生日很开心2.为什么我这个时间点发微博呢？因为刚刚有一个人6:30给我打电话，早上6点半诶，想不通，以为我们是机器人吗不分昼夜吗当时我听到铃声，还以为我迟到了，结果......3.前两天下着小雨，我骑着小电驴，路过学校，刚好遇到放学的小学生，有一个家长带着娃骑着共享单车在我前面，结果路上有一段长条瓷砖的路，家长刹车打滑了，差点摔倒了，但是人家立住了，结果我为了避险，来个刹车，车倒了，人直接在现场来个了滑跪，太尴尬了，幸好有两个小女生帮忙捡我掉落的东西，我连连表示感谢。回去路上感觉腿喜提两淤青，然后将这一事情跟同事分享，她说走那里路过也摔倒过一次，看来下雨天在那里确实很危险碎碎念暂告一段落，最后还是祝龙哥生日快乐！,,0,0,3,2026-04-17 06:56,HUAWEI Mate 70
