topic_id,raw_count,assigned_count,n_posts_raw,top_post_share_raw,level1_share_raw,level2_share_raw,top_terms,representative_docs,sample_comments_10,domain,label,notes
0,1129,1222,31,0.4977856510186005,0.6492471213463242,0.3507528786536758,"遥控玩具, 遥控机器人, 遥控, 遥控的, 自主, 自主的, 都是遥控的, 有遥控的, 没意思, 不是遥控","['遥控玩具[偷笑R]', '号码布上写了“自主”“遥控”，估计是有不同的参赛组别', '遥控玩具[失望R]']",1. [69e5ea0f000000001401cc18|post=69e59e520000000022027a90|likes=787.0|top_like] 遥控的，主要是程序员太逗了[笑哭R] || 2. [69e43d3b0000000014019029|post=69e429b4000000001b00037a|likes=552.0|top_like] 遥控组作为底层，就是来整活的，毕竟也只能干整活[捂脸R] || 3. [69e45fef000000001401ac23|post=69e4426b000000001d01c7ed|likes=426.0|top_like] 那直接放遥控汽车不就起飞了。 || 4. [69e4c75a000000001401a823|post=69e4b08d000000001d01c1bc|likes=285.0|cross_post] 48分钟那个是遥控的，50分的是自主的，48分的要乘1.2的系数就不是冠军了 || 5. [69df98ff00000000350314d0|post=69df625d0000000021005c63|likes=251.0|cross_post] 都有，遥控的话最后时间要乘以1.2 || 6. [69e65240000000001401900c|post=69e634590000000022003bb5|likes=249.0|cross_post] 居然是蓝标，自主不是遥控，棒极了 || 7. [69e5b1e0000000001401ac13|post=69e463df000000001b003017|likes=118.0|cross_post] 遥控的要加时间，加权后才是最终成绩 || 8. [69e4dbdf000000001401e827|post=69e45dbe000000001f00434f|likes=12.0|random] 夺冠的前三名都是自主的 || 9. [69e4a34e000000001401dc12|post=69e481e8000000002003ad94|likes=0.0|random] 你说的难道是遥控车[笑哭R][笑哭R] || 10. [69e5d4f5000000001401c832|post=69e47f8f000000001f007203|likes=0.0|random] 拿遥控器在后面遥控说智能机器人？？？。,,,
62,65,140,9,0.5692307692307692,0.6307692307692307,0.36923076923076925,"你可以尝试一下跑步的时候抱紧双臂, 机器人跑步也要摆臂吗, 是不是做了手影响平衡, 看看不甩臂跑的协调不, 甩起来更有助于平衡, 甩臂那个是不是后来胳膊还掉了, 甩臂会保持平衡, 没手臂也得有其它配重平衡啊或是陀螺仪啊, 求问原理, 吧唧r","['你可以尝试一下跑步的时候抱紧双臂，这样就能感受出来', '机器人跑步也要摆臂吗', '你可以尝试一下跑步的时候抱紧双臂，就明白了[害羞R]']",1. [69e464d4000000001401e823|post=69e4412a000000002103883f|likes=417.0|top_like] 甩起来更有助于平衡 || 2. [69e46094000000001401a41b|post=69e4412a000000002103883f|likes=61.0|top_like] 机器人跑步需要甩臂吗？还是只是为了看着更像人 || 3. [69db081d0000000015006510|post=69da7e87000000001a03484e|likes=34.0|top_like] 你可以不摆双臂跑跑步试试 不摆不容易保持平衡 || 4. [69e4c5dc000000001401e829|post=69e48341000000001a02d0c4|likes=2.0|cross_post] 你可以尝试一下跑步的时候抱紧双臂，就明白了[害羞R] || 5. [69e5011f000000001401cc0b|post=69e46730000000001d0199c8|likes=2.0|cross_post] 机器人跑步也要摆臂吗 || 6. [69e556ca000000001401a003|post=69e45dbe000000001f00434f|likes=1.0|cross_post] 不摆臂是不是也行？ || 7. [69e793b2000000001401bc27|post=69e2583b00000000230211ea|likes=1.0|cross_post] 胳膊飞起来转体好几周半[笑哭R] || 8. [69db4e5a000000003500d896|post=69da7e87000000001a03484e|likes=0.0|random] 手不摆动，跑不快吗 || 9. [69db160400000000150015ec|post=69da7e87000000001a03484e|likes=0.0|random] 摆臂是真的有用还是只是模仿人的造型？ || 10. [69db06f4000000000d036c86|post=69da7e87000000001a03484e|likes=31.0|random] 是脚不是轮胎我能理解，可是我正经询问一下，为什么机器人跑步要摆动双臂？,,,
67,63,170,12,0.4444444444444444,0.746031746031746,0.25396825396825395,"现在都这么卷了吗, 没断奶呢就已经上赛道了, 碳基家长很难缠, 没断奶就参赛了, 没有底线的吗, 没成年啊这都可以报名参赛, 禁止小孩参赛, 玩赖, 组委会, 组委会怎么回事","['婴儿怎么也来参赛，现在都这么卷了吗[捂脸R][捂脸R][捂脸R]', '没断奶呢就已经上赛道了[doge][doge][doge]', '组委会怎么回事，欺负我家子涵[完啦R]（开玩笑的哈哈）']",1. [69e57af8000000001401d816|post=69e47f8f000000001f007203|likes=413.0|top_like] 太奶怎么还要出来比赛[石化R] || 2. [69e4d264000000001401e022|post=69e48341000000001a02d0c4|likes=24.0|top_like] 这个比赛不限制年龄吗？那几个小娃娃还没断奶吧[笑哭R] || 3. [69e457ff000000001401e400|post=69db34bb000000001a0348ae|likes=19.0|top_like] 可能类似儿科，碳基家长很难缠[笑哭R] || 4. [69e57897000000001401c42e|post=69e42cc100000000220001ad|likes=13.0|cross_post] 它应该参加少儿组，怎么跑到成人区了[笑哭R] || 5. [69e75d94000000001401dc1a|post=69e6f2bc0000000023005345|likes=5.0|cross_post] 组委会怎么回事，欺负我家子涵[完啦R]（开玩笑的哈哈） || 6. [69e4f2b1000000001401c41a|post=69e43b14000000001a02e095|likes=2.0|cross_post] 这个是幼儿园选手 || 7. [69e4936d000000001401c809|post=69e4426b000000001d01c7ed|likes=1.0|cross_post] 还没满月就出来参加比赛了吗，[偷笑R][偷笑R][偷笑R][偷笑R][偷笑R][偷笑R][偷笑R][偷笑R][偷笑R] || 8. [69e58f60000000001401b803|post=69e48341000000001a02d0c4|likes=0.0|random] 不单有成人组还有儿童组[点赞R] || 9. [69e75368000000001401b821|post=69e6f2bc0000000023005345|likes=0.0|random] 没断奶呢就已经上赛道了[doge][doge][doge] || 10. [69e74ca3000000001401c802|post=69e6f2bc0000000023005345|likes=0.0|random] 好想邀请这个小朋友过六一儿童节啊！,,,
68,62,127,9,0.8225806451612904,0.45161290322580644,0.5483870967741935,"镜头一转, 真是笑死人了, 看到坐地上那个憋不住笑了, 笑死我了哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈, 突然立正给我笑晕了, 突然看到这个坐着的给我乐一跟头, 突然看到这个坐下的, 看到这个真的没绷住哈哈哈哈哈哈哈, 看半天才发现地上还坐一个哈哈哈哈哈, 第一个顶个天线头","['镜头一转，地上坐着一个，真的笑死了[笑哭R]', '镜头一转，地上还有一个[笑哭R]还寻思废的在哪[笑哭R]', '镜头一转，那个坐着的笑死我了[笑哭R]']",1. [69e481650000000014018c2c|post=69e4426b000000001d01c7ed|likes=617.0|top_like] 什么镜头转过去地上还坐了一个，把我笑抽了 || 2. [69e44305000000001401b012|post=69e4426b000000001d01c7ed|likes=73.0|top_like] 哈哈哈哈哈，我还在想，废的在哪里，最后镜头一转，绷不住了[笑哭R] || 3. [69e46905000000001401a400|post=69e4426b000000001d01c7ed|likes=40.0|top_like] 哈哈哈哈哈哈哈哈那个坐地上的也太好笑了 || 4. [69e5acc6000000001401a41c|post=69e48d54000000002102e178|likes=32.0|cross_post] 坐前面的女孩就这样被忽略掉了。。。 || 5. [69db1f4e0000000035022e1d|post=69da7e87000000001a03484e|likes=2.0|cross_post] 原来十二星座选择你的庇护所里的坐着走路真有原型[呃R] || 6. [69e4a3840000000014019817|post=69e4551e000000001f005895|likes=2.0|cross_post] 一闪而过的那个彩色爆炸头是在cos小丑吗哈哈哈哈 || 7. [69e876a4000000001401d42b|post=69e59e520000000022027a90|likes=2.0|cross_post] 那一脚笑笑死哈哈哈 || 8. [69e602de000000001401a00e|post=69e4426b000000001d01c7ed|likes=1.0|random] 突然立正给我笑晕了 || 9. [69e5b2ec000000002d0231e9|post=69e4426b000000001d01c7ed|likes=0.0|random] 我本來以為第一個是廢的，原來還有更廢的[色色R] || 10. [69e4b2d40000000014019c36|post=69e4426b000000001d01c7ed|likes=0.0|random] 那个坐着的真的很好笑,,,
69,61,130,11,0.29508196721311475,0.8688524590163934,0.13114754098360656,"拔草r, 自带bgm, 得意r, 百度死路上, 笑哭了, 科技与笑话的溶合, 看了很多遍, 看了一上午, 声音好听, 色色r","['自带bgm，随地大小跳', '自带BGM[捂脸R]', '配音和音乐完胜[拔草R][拔草R][拔草R]']",1. [69e6125f000000001401882c|post=69e59e520000000022027a90|likes=18.0|top_like] 人才啊解读的太好啦bgm配的太牛了👍[笑哭R][笑哭R][笑哭R][笑哭R][笑哭R]笑哭了😂😂😂😂😂 || 2. [69e51315000000001401dc08|post=69e47f8f000000001f007203|likes=9.0|top_like] 这位还跟音乐卡点了，有点带感[偷笑R] || 3. [69df9d800000000014009d4c|post=69df625d0000000021005c63|likes=2.0|top_like] 配乐一加更搞笑 || 4. [69e452c6000000001401bc1a|post=69e429b4000000001b00037a|likes=2.0|cross_post] 自带混响的[大笑R] || 5. [69e8681d000000001401bc09|post=69e634590000000022003bb5|likes=2.0|cross_post] 这一幕，加上配的BGM，感觉像是机器人瓦力[哭惹R][哭惹R][哭惹R] || 6. [69e4bf30000000001401dc28|post=69e46730000000001d0199c8|likes=1.0|cross_post] 好喜欢你的声音[飞吻R][飞吻R][飞吻R] || 7. [69e468ac000000001401a815|post=69e4426b000000001d01c7ed|likes=0.0|cross_post] 你还给配音了[笑哭R] || 8. [69e70b6f000000001401e41e|post=69e47f8f000000001f007203|likes=0.0|random] 配音有点东西 || 9. [69e6ef57000000001401ac0d|post=69df625d0000000021005c63|likes=0.0|random] 雁南飞第一次听？经典是补课补来的，还是自己找来的？多谢刀哥尧尧不如多谢自己的耳朵。听歌就听歌，别整得像拜码头。 || 10. [69e4698d0000000014018c00|post=69e4426b000000001d01c7ed|likes=0.0|random] 周围人的声音好搞笑😆,,,
70,61,96,4,0.8852459016393442,0.8360655737704918,0.16393442622950818,"三个人伺候一个, 然后一群人跟着伺候吗, 真划算, 破玩意, 照顾要三个人, 大爷, 还是离不开人, 老人, 看看, 三个人伺候","['破玩意，还得仨人伺候！', '三个人伺候一个[捂脸R]', '三个人伺候一个，真划算']",1. [69e42e27000000001401e42c|post=69e40352000000002102fc75|likes=31.0|top_like] 这才是最需要他们的地方[笑哭R] || 2. [69e574d70000000014019810|post=69e481e8000000002003ad94|likes=15.0|top_like] 本来想取代一个人的，结果用了三个人维护它！ || 3. [69e4958b000000001401a800|post=69e481e8000000002003ad94|likes=5.0|top_like] 这是造了大爷呀，还请了这个多保姆，他能干嘛呢 || 4. [69e4732e0000000014019420|post=69e43b14000000001a02e095|likes=1.0|cross_post] 还得个人伺候着 || 5. [69e813af0000000014019c13|post=69e47f8f000000001f007203|likes=0.0|cross_post] 老人：谁照顾谁讷 || 6. [69e6b7b2000000001401b00b|post=69e481e8000000002003ad94|likes=0.0|random] 三个人伺候一个[捂脸R] || 7. [69e48c3f000000001401ac02|post=69e40352000000002102fc75|likes=0.0|random] 能服侍病人吗？ || 8. [69e54377000000001401dc00|post=69e481e8000000002003ad94|likes=0.0|random] 得三个人侍候着 || 9. [69e5ae5d000000001401e822|post=69e481e8000000002003ad94|likes=2.0|fill] 三十个也是这三个人维护 || 10. [69e6d0e8000000001401e80e|post=69e481e8000000002003ad94|likes=2.0|fill] 还得三人伺候着[捂脸R],,,
71,59,181,6,0.847457627118644,0.8983050847457628,0.1016949152542373,"真是笑死, 算不算袭警, 真担心突然抬脚把工作人员踢了, 目测60, 然后用担架抬走了, 注意咯, 昨天刷到一个直接77跑进路边绿化带里趴里边了, 等会, 大爷, 这个","['真担心突然抬脚把工作人员踢了[尬住R]', '昨天刷到一个直接77跑进路边绿化带里趴里边了[捂脸R]保安都看懵了，然后用担架抬走了', '等会，这个，算不算袭警？[暗中观察R][暗中观察R]']",1. [69e5f71c000000001401d427|post=69e59e520000000022027a90|likes=1058.0|top_like] 问题是花田里那个大爷也是白白挨了它一脚[笑哭R] || 2. [69e60cbc0000000014013c01|post=69e59e520000000022027a90|likes=65.0|top_like] 踹了保安大叔一脚的那个笑喷了🤣 || 3. [69e63137000000001401b83a|post=69e59e520000000022027a90|likes=63.0|top_like] 保安大爷保自己的安都有点儿吃力[暗中观察R] || 4. [69e4c6210000000014019c00|post=69e48341000000001a02d0c4|likes=3.0|cross_post] 警察叔叔也很樂[大笑R][大笑R][大笑R] || 5. [69e6b2360000000014018c02|post=69e5a09a000000002103ba03|likes=1.0|cross_post] 后面保安笑而不语 || 6. [69daf234000000000c033987|post=69da7e87000000001a03484e|likes=0.0|cross_post] 前几个是小偷，最后一个是保安(目测60+)[笑哭R][笑哭R] || 7. [69e49c1e000000001401e820|post=69e481e8000000002003ad94|likes=0.0|cross_post] 叔叔不开心[害羞R] || 8. [69e9d275000000001401cc27|post=69e59e520000000022027a90|likes=2.0|random] 踢保安那一下真崩不住了哈哈哈哈哈哈哈哈 || 9. [69e64064000000001401a030|post=69e59e520000000022027a90|likes=1.0|random] 跳进草丛之前还踢了执勤员一脚[捂脸R] || 10. [69e731f6000000001401ac20|post=69e59e520000000022027a90|likes=0.0|random] 执勤的大哥这算是工伤吧！[偷笑R][捂脸R],,,
72,59,241,11,0.2033898305084746,0.576271186440678,0.423728813559322,"论视觉效果, 看看美國吧, 现在看不起中国的评论越来越少了, 现在中国越来越强大了, 玩抽象这块还得看中国, 玩儿, 没得内容, 没事老吹牛, 是保持谦虚和努力, 这有什么用","['一看国内就说没用，一看国外:人类之光，对吧', '论视觉效果，这真的比印度都差，论视觉效果。视觉效果。效果。', '我看推特评论，有惊讶的，有恐惧的，担心用来当兵，当然，贬低的也有，但是对比几年前，现在看不起中国的评论越来越少了，不过黑中国的自然不少。现在中国越来越强大了，正如你底下的评论所说，不用太计较外国人说什么了，我们只管风雨兼程，努力前行就可以了。最后，其实我觉得这种活动非常好，不过尽量不要在外网宣传，因为，正如一个人越来越强大了，他要做的，是保持谦虚和努力，而不是向其他人展示自己的力量或者期待其他人的赞赏。']",1. [69e2eda4000000001401dc01|post=69e2583b00000000230211ea|likes=21.0|top_like] 印度人会感觉自己又行了 || 2. [69e5e92b000000001401d404|post=69e59e520000000022027a90|likes=14.0|top_like] 这几年外国ip都跟集体吃柠檬了似的[笑哭R][笑哭R]老要找点蛛丝马迹确定国内生活没那么好，国家发展没那么快，给自己找一点安慰，有点意思🤔 || 3. [69e2ec3c000000001401cc12|post=69e2583b00000000230211ea|likes=11.0|top_like] 如果印度人看了后怎么办。 || 4. [69db0f2b0000000035028e83|post=69da7e87000000001a03484e|likes=7.0|cross_post] 这要是美鬼日鬼的，那就是人类之光了[doge][doge][doge] || 5. [69ec991f0000000029010a87|post=69e48b0b000000001a02578c|likes=7.0|cross_post] 要是外国人搞的，你会说“这就是人类之光，未来在这里”[doge] || 6. [69e4bb0d0000000014019803|post=69e48341000000001a02d0c4|likes=4.0|cross_post] 西方负责给出一个方向，我们负责卷。 || 7. [69e04c24000000000103f5cb|post=69df625d0000000021005c63|likes=3.0|cross_post] 不会传到国外丢人吧[笑哭R] || 8. [69e18cf2000000001401b81d|post=69df625d0000000021005c63|likes=0.0|random] 听说丢人丢到国外去了[尬住R] || 9. [69e593a8000000001401e404|post=69e48341000000001a02d0c4|likes=0.0|random] 哪里看到西方人破防了呢？ || 10. [69e2f6c1000000002b029a7d|post=69e2583b00000000230211ea|likes=0.0|random] 这视频在外网被青鸟湾湾传疯了,,,
74,57,134,12,0.5087719298245614,0.43859649122807015,0.5614035087719298,"竟然不塞车, 直接坐车不是更快, 现在要开摩托车追了, 现在已经骑摩托追了, 现在一上车睡觉, 明明可以打车或者骑摩托, 自行车, 也是, 就是, 厉害","['之前人还能跟着跑[呃R]现在要开摩托车追了', '厉害[赞R]之前还人还能跟上，现在已经骑摩托追了，利好电机关节驱动', '也是，现在一上车睡觉，他都能给你开到家门口，再把车停好，安排的明明白白[捂脸R]']",1. [69e45575000000001401e004|post=69e447d2000000001d01aa01|likes=1864.0|top_like] 咱就不能骑个车跟着吗？[笑哭R] || 2. [69e6cd5d0000000014019407|post=69e634590000000022003bb5|likes=132.0|top_like] 还要安全到达，路上担心磕碰………… || 3. [69e4aaf80000000014019019|post=69e43b14000000001a02e095|likes=9.0|top_like] 有车怎么不让它上啊 || 4. [69db33c50000000016017f0d|post=69da7e87000000001a03484e|likes=8.0|cross_post] 有些地方车子上不去 || 5. [69e48dfa000000001401dc07|post=69e44278000000001a0217bb|likes=2.0|cross_post] 为啥不拿摩托车和人跑呢 || 6. [69e404eb0000000014018804|post=69e40352000000002102fc75|likes=1.0|cross_post] 地铁咋过去啊 || 7. [69e4532b000000001401e40d|post=69e42cc100000000220001ad|likes=0.0|cross_post] 堵车，堵到家都回不去 || 8. [69e9926d000000001401cc0c|post=69e46032000000001f002048|likes=0.0|random] 依旧骑墙 || 9. [69e48cbd0000000014018c1b|post=69e481e8000000002003ad94|likes=0.0|random] 应该规范一下，所有团队这几个人不能坐车 || 10. [69dcd1fa0000000014009242|post=69da7e87000000001a03484e|likes=0.0|random] 得开高铁,,,
73,57,130,6,0.9122807017543859,0.22807017543859648,0.7719298245614035,"更容易猝死了, 熬夜, 很容易猝死, 高强度运动, 完了, 程序猿这个岗位, 昨晚熬夜锻炼了一晚上, 既要熬夜, 活下来的绝对精英, 然后增加猝死概率","['更容易猝死了[捂脸R]', '熬夜+高强度运动，死得更快了[笑哭R][汗颜R]', '熬夜+高强度运动，咋感觉猝死概率更大了呢[笑哭R]']",1. [69e46c0f000000001401c835|post=69e447d2000000001d01aa01|likes=153.0|top_like] 然后猝死了，心源性...[笑哭R][笑哭R] || 2. [69db01a30000000001007604|post=69da7e87000000001a03484e|likes=43.0|top_like] 大晚上这样冲刺对心脏不好 || 3. [69e470de000000001401bc32|post=69e447d2000000001d01aa01|likes=30.0|top_like] 然后增加猝死概率[笑哭R]不是什么时候运动都是有好处的[笑哭R] || 4. [69e45d84000000001401d417|post=69e4426b000000001d01c7ed|likes=0.0|cross_post] 不用牛马跟着跑这点挺好，免得昨晚熬夜完再跑猝死了 || 5. [69e471da0000000014018c0a|post=69df625d0000000021005c63|likes=0.0|cross_post] 脑梗猝死[偷笑R] || 6. [69e778ea000000001401dc03|post=69e2583b00000000230211ea|likes=0.0|cross_post] 昨晚熬夜锻炼了一晚上，猝死了 || 7. [69e99d2d000000001401c807|post=69e481e8000000002003ad94|likes=0.0|cross_post] 说的也是，容易脑出血。 || 8. [69e48b9c000000001401e403|post=69e447d2000000001d01aa01|likes=1.0|random] 麻麻终于不用担心我天天熬夜身体顶不住辣[偷笑R] || 9. [69e51402000000001401d808|post=69e447d2000000001d01aa01|likes=0.0|random] 还是会猝死，因为白天跑步晚上熬夜，容易跑步途中突发心梗了[笑哭R] || 10. [69e6a8b2000000001401b003|post=69e447d2000000001d01aa01|likes=0.0|random] 熬夜+运动很危险,,,
75,56,96,4,0.9285714285714286,0.8571428571428571,0.14285714285714285,"元气仔, 元气仔最像人, 看到我们家闪电的身影了, 特别设立一些单项奖, 特别可爱, 没有双脚腾空, 旺柴, 红色心形r, 害羞r, 哇r","['元气仔  将获得——动作标准奖！[点赞R]', '元气仔最像人[派对R]', '元气仔最像人[笑哭R]应该在竞速之外，特别设立一些单项奖，比如最像人的[笑哭R]']",1. [69e4e279000000001401a41b|post=69e45dbe000000001f00434f|likes=1442.0|top_like] 元气仔姿势最标准[笑哭R] || 2. [69e4daa5000000001401c02c|post=69e45dbe000000001f00434f|likes=374.0|top_like] 元气仔跑得最好 || 3. [69e64f29000000001401bc19|post=69e45dbe000000001f00434f|likes=77.0|top_like] 那个元气仔也是荣耀的 || 4. [69e10275000000001401c414|post=69df625d0000000021005c63|likes=0.0|cross_post] 跑到死唔断气的样子确实像人类 || 5. [69e2fa45000000001401a43a|post=69da7e87000000001a03484e|likes=0.0|cross_post] 看到我们家闪电的身影了[偷笑R]欢迎大家投投票，你一票我一票，元气闪电将出道[红色心形R] || 6. [69eb4013000000002702cfd6|post=69e47f8f000000001f007203|likes=0.0|cross_post] 怎么没看到我们的夺冠选手闪电[旺柴]倒是看到元气仔了，跑的真的很优雅啊 || 7. [69e5ba71000000001401d42c|post=69e45dbe000000001f00434f|likes=0.0|random] 元气仔好优雅 || 8. [69e5826a000000001401d418|post=69e45dbe000000001f00434f|likes=1.0|random] 喜欢元气仔，优雅[黄金薯R] || 9. [69e5addd000000001401d812|post=69e45dbe000000001f00434f|likes=0.0|random] 元气仔好像人啊 || 10. [69e47ed90000000014019004|post=69e45dbe000000001f00434f|likes=52.0|fill] 元气仔跑姿最接近人,,,
76,54,204,10,0.7407407407407407,0.8148148148148148,0.18518518518518517,"补给太慢了, 看把孩子急得, 直线中过人吃, 毕竟他可能不知道自己需要补给了, 差评, 和人一样, 那个, 太慢了, 哇塞, 哇r","['补给人员要好好训练，太慢了，看把孩子急得[偷笑R][偷笑R][偷笑R]', '补给太慢了。', '补给太慢了']",1. [69daeb6f0000000001006d56|post=69da7e87000000001a03484e|likes=53.0|top_like] 他们应该一人被一个送餐箱去送餐看谁快[doge] || 2. [69e4569e0000000014019030|post=69e43b14000000001a02e095|likes=1.0|top_like] 停下来补给一下不是很正常么[偷笑R] || 3. [69e5b768000000001401a81d|post=69e481e8000000002003ad94|likes=1.0|top_like] 他们是算好他在那里停下补给吗？还是要你跑的比他还快，在前面等着给他补给？[偷笑R][偷笑R] || 4. [69e42e98000000001401e81f|post=69e42cc100000000220001ad|likes=0.0|cross_post] 随时补给[笑哭R][笑哭R] || 5. [69e468d5000000001401e428|post=69e44171000000001a026b25|likes=0.0|cross_post] 补给点没吃补给吧，平常也得多锻炼啊[doge] || 6. [69e476180000000014019c07|post=69e447d2000000001d01aa01|likes=0.0|cross_post] 可以暂停程序 || 7. [69e49501000000001401dc21|post=69e2583b00000000230211ea|likes=0.0|cross_post] 直线中过人吃 || 8. [69e50ec5000000001401e40f|post=69e481e8000000002003ad94|likes=0.0|random] 补给会罚时吗 || 9. [69e494bc000000001401d411|post=69e481e8000000002003ad94|likes=0.0|random] 补给太慢了 || 10. [69e46ee70000000014018c11|post=69e43b14000000001a02e095|likes=0.0|random] 这是中途补给啊。[哇R],,,
77,54,116,14,0.46296296296296297,0.7222222222222222,0.2777777777777778,"红色闪电, 闪电, 红色三倍速, 红衣教主, 红色的是honor, 红色的好激情啊, 红色的像自爆兵, 红色的你自己看吧, 红色有角三倍速懂伐, 红色使徒","['红色闪电，真猛[点赞R]', '红色闪电⚡真的强[点赞R]', '红色闪电']",1. [69e0245e000000003500bf1c|post=69df625d0000000021005c63|likes=117.0|top_like] 红色闪电，真猛[点赞R] || 2. [69df92ce00000000160171cd|post=69df625d0000000021005c63|likes=63.0|top_like] 那个红色闪电⚡ || 3. [69f1881e000000002701dcfc|post=69e48341000000001a02d0c4|likes=22.0|top_like] 闪电⚡️是真的帅啊，朋友们[飞吻R] || 4. [69e48a5b000000001401ac12|post=69e4412a000000002103883f|likes=4.0|cross_post] 闪电是冠军 || 5. [69e4389d000000001401c41a|post=69e41e24000000001a025f1a|likes=3.0|cross_post] 闪电是红色的 || 6. [69e855bd000000002b031349|post=69e44278000000001a0217bb|likes=2.0|cross_post] 閃電真的太快了……從別人的視角看不明顯，從跑者的腳步一看簡直是絕望[石化R] || 7. [69db8ccd00000000350293b1|post=69da7e87000000001a03484e|likes=1.0|cross_post] 红色的你自己看吧 || 8. [69e431970000000014019006|post=69e41e24000000001a025f1a|likes=2.0|random] 是哪個叫閃電的嗎？ || 9. [69e49d39000000001401a023|post=69e46730000000001d0199c8|likes=0.0|random] 还是闪电最快啦 || 10. [69df9bfe0000000016016ac1|post=69df625d0000000021005c63|likes=0.0|random] 闪电跑得快[抱拳R],,,
78,54,286,16,0.14814814814814814,0.8888888888888888,0.1111111111111111,"哭惹r, 明天可以进机器人股吗, 明天大涨吧, 看完比赛就知道机器人股票被按住了, 看到这个消耗场面, 看了它们, 明天给我的机器人全卖了, 明天机器人涨停, 明天机器人板块, 明天机器人大涨","['看了它们，我一直不见涨的机器人板块基金…我也想明白是为什么了[失望R]', '明天又是大a机器人买单[失望R]', '明天给我的机器人全卖了[微笑R][微笑R][微笑R]']",1. [69e4219d0000000014019c11|post=69e40352000000002102fc75|likes=2.0|top_like] 周一机器人大跌 || 2. [69e60ae6000000001401d831|post=69e59e520000000022027a90|likes=2.0|top_like] 删了吧。。。。重仓机器人的不活了呗 || 3. [69e9b07a000000001401e00d|post=69e59e520000000022027a90|likes=2.0|top_like] 我来看看我买了并每天定投的机器人基金发展的咋样了 || 4. [69dbb5ee0000000002028b89|post=69da7e87000000001a03484e|likes=1.0|cross_post] 反正我清仓了[睡觉R] || 5. [69df914600000000020376f0|post=69df625d0000000021005c63|likes=1.0|cross_post] 明天把机器人股清了 || 6. [69e45861000000001401e834|post=69e43b14000000001a02e095|likes=1.0|cross_post] 一直在定投机器人etf ，未来的好日子都要靠这些机械 || 7. [69e4680c000000001401e431|post=69e44171000000001a026b25|likes=1.0|cross_post] 机器人要起来了吗[害羞R]明天大涨吧📈 || 8. [69e775eb000000001401a427|post=69e47f8f000000001f007203|likes=0.0|random] 怪不得我的机器人一直跌[微笑R] || 9. [69e8e84e000000001401c012|post=69e59e520000000022027a90|likes=0.0|random] 机器人股票又要大跌了 || 10. [69e6ca3f000000001401b00e|post=69e59e520000000022027a90|likes=0.0|random] 机器人基金连续跌，是这几个货惹的祸,,,
79,53,71,9,0.7169811320754716,0.18867924528301888,0.8113207547169812,"蚊子, 苍蝇, 蟑螂, 纯抽象, 第一个好像螳螂, 第一个像螳螂, 笑死了楼主不语, 直到最后没招了别过来都别过来哈哈哈哈哈哈哈, 没有挑刺哈, 水蛭呢","['小强，杰瑞，蚊子，苍蝇……[doge]', '蚊子，苍蝇，蛆', '对  苍蝇  蚊子 老鼠小时候都可爱[笑哭R]']",1. [69e5079e000000001401a00e|post=69e42cc100000000220001ad|likes=823.0|top_like] 蚊子除外 || 2. [69e50a0c000000001401940b|post=69e42cc100000000220001ad|likes=545.0|top_like] 苍蝇除外 || 3. [69e51048000000001401d80f|post=69e42cc100000000220001ad|likes=17.0|top_like] 蟑螂呢？老鼠呢？[偷笑R][偷笑R][偷笑R] || 4. [69e42d360000000014019011|post=69e40352000000002102fc75|likes=14.0|cross_post] 别人在绕月，苍蝇却盯着厕所[偷笑R] || 5. [69e4a544000000001401e80b|post=69e4426b000000001d01c7ed|likes=2.0|cross_post] 广东蟑螂🪳：hi～～～～ || 6. [69e4b670000000001401bc3b|post=69e43b14000000001a02e095|likes=2.0|cross_post] 哪个蚊子还咬人家屁屁 || 7. [69db4ae1000000001400aa2f|post=69da7e87000000001a03484e|likes=1.0|cross_post] [呃R]像，奔跑的大蟑螂 || 8. [69e804a1000000001401e801|post=69e46730000000001d0199c8|likes=0.0|random] 第一个好像螳螂 || 9. [69e58608000000001401bc0c|post=69e42cc100000000220001ad|likes=0.0|random] 蟑螂也是小小的[吃瓜R] || 10. [69e5c1d9000000001401b820|post=69e46730000000001d0199c8|likes=0.0|random] 第一个像螳螂,,,
